ID,ARTX,EGUNA,TST.PRRAT,EZEZKOA,ARG.ORO,ARG.ABS,ARG.DAT,ARG.ERG,ARG.Q,AD.NG,AD.NG.Q.ASP,AD.NG.Q_OIN,AD.NG.Q_BUR,AD.NG.Q_GER,AD.NG.Q_BGB,AD.NG.aurrekoan,EZ.aurrekoan,AD.JK,AD.TRINKOA,AD.LAGUNTZAILEA,BRB.Q,MEN,FORM.AMAIERA,ERR,ERR.Q,ERR.Q_2,ERR.Q_3,ERR.Q_4,ERR.Q_5,META,ZA.LUZ0,ZA.LUZ1,ZA.LUZ2,ZA.SIL0,ZA.SIL1,ZA.SIL2,ZA.ZAT0,ZA.ZAT1,ZA.ZAT2,ZA.ERP1,ZA.ERP1,ZA.ERP2,ZA.BRF0,ZA.BRF1,ZA.BRF2,TST.SIL,TST.BRB,TST.GRBI,AD.JK.ARG.FTU.Q_NR,AD.JK.ARG.FTU.Q_NRI,AD.JK.ARG.FTU.Q_NRK,AD.JK.ARG.FTU.ZMT,AD.JK.ARG.ZMT,AD.JK.DST.BRB.ARG.NR,AD.JK.DST.BRB.ARG.NRI,AD.JK.DST.BRB.ARG.NRK,AD.JK.DST.SL.ARG.NR,AD.JK.DST.SL.ARG.NRI,AD.JK.DST.SL.ARG.NRK,AD.JK.DST.DNB.ARG.NR,AD.JK.DST.DNB.ARG.NRI,AD.JK.DST.DNB.ARG.NRK,AD.JK.ZERR,AD.JK.AURREKO.ETENA,AD.JK.AURREKO.ETENA.DENB,AD.JK.MRF.B.EKO,AD.JK.MRF.B.ZUZ,AD.JK.MRF.B.OIN,AD.JK.BLS.Q,ADITZ.KONFIGURAZIOA.Q,ADITZ.KONFIGURAZIOA.INAKUSATIBOA,ADITZ.KONFIGURAZIOA.INERGATIBOA,ADITZ.KONFIGURAZIOA.DATIBODUNA,ADITZ.KONFIGURAZIOA.IRAGANKORRA,ADITZ.PARADIGMA.Q,ADITZ.PARADIGMA.NOR,ADITZ.PARADIGMA.NORNORI,ADITZ.PARADIGMA.NORNORK,ADITZ.PARADIGMA.NORNORINORK,KOMZ.NOR.Q,KOMZ.NORI.Q,KOMZ.NORK.Q,FNTZ.SUBJEKTUA.Q,FNTZ.ZEHAR.OSAGARRIA.Q,FNTZ.OSAGARRI.ZUZENA.Q,MODUA.Q,MODUA.INDIKATIBOA,MODUA.AHALEZKOA,MODUA.MENTURAZKOA,ALDIA.Q,ALDIA.ORAINA,ALDIA.IRAGANA,ALDIA.ALEGIA,ADITZ.ERROREA.DESKRP,ERROREA.MENPERATZAILEAN.EZ.ADITZEAN,ERROREA.MENPEKO.ADITZEAN,KONPLEXUTASUNA.V1,KONPLEXUTASUNA.V2,EZEZKOESALDIA,HURRENGOA.AD.JK,HURRENGOA.AD.TRINKOA,HURRENGOA.AD.LAGUNTZAILEA,ALDAKETAK
1569,130618_011_gaia,245,¡ditu%|,0,0,0,0,0,NA,0,NA,0,0,0,0,1,0,1,0,1,AD.lag,0,1,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,ditu,1,NA,0,1,2,2,NA,NA,2,NA,NA,0.795,NA,NA,0,0,0,ditu,DITU,DITU,PERIFRASTIKOA,IRAGANKORRA,0,0,1,0,NOR-NORK,0,0,1,0,HAIEK,NA,,,NA,3P,INDIKATIBOA,1,0,0,ORAINALDIA,1,0,0,NA,NA,NA,2,NA,0,,,,
1570,130618_011_gaia,245,dena den,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,dena den,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
1571,130618_011_gaia,245,tamalez,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,tamalez,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
1572,130618_011_gaia,245,gero eta: berandua:go,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,gero eta beranduago,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
1573,130618_011_gaia,245,<$1 erre_tiratu_ko:,0,0,0,0,0,NA,1,geroa,0,0,1,0,0,0,0,0,0,AD.ng,0,0,0,NA,0,0,0,0,NA,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,1,erretiratuko,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
1574,130618_011_gaia,245,¡dugu *4 %,0,0,0,0,0,NA,0,NA,0,0,0,0,1,0,1,0,1,AD.lag,0,0,1,aleg.haut,0,0,1,0,NA,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,dugu,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.232,dugu,GARA,GARA,PERIFRASTIKOA,INAKUSATIBOA,1,0,0,0,NOR,1,0,0,0,GU,NA,,1P,NA,NA,INDIKATIBOA,1,0,0,ORAINALDIA,1,0,0,DUGU aleg.haut GARA,NA,NA,1,NA,0,,,,
1575,130618_011_gaia,245,!¡gara%>,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,1,0,1,AD.lag,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,gara,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1.088,gara,GARA,GARA,PERIFRASTIKOA,INAKUSATIBOA,1,0,0,0,NOR,1,0,0,0,GU,NA,,1P,NA,NA,INDIKATIBOA,1,0,0,ORAINALDIA,1,0,0,NA,NA,NA,1,NA,0,,,,
1576,130618_011_gaia,245,! $1 erretiratuko,0,0,0,0,0,NA,1,geroa,0,0,1,0,0,0,0,0,0,AD.ng,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,6,1,erretiratuko,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
1577,130618_011_gaia,245,¡ gara%|,0,0,0,0,0,NA,0,NA,0,0,0,0,1,0,1,0,1,AD.lag,0,1,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,gara,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,gara,GARA,GARA,PERIFRASTIKOA,INAKUSATIBOA,1,0,0,0,NOR,1,0,0,0,GU,NA,,1P,NA,NA,INDIKATIBOA,1,0,0,ORAINALDIA,1,0,0,NA,NA,NA,1,NA,0,,,,
1578,130618_011_gaia,245,{@æ lan baldintzak,0,1,1,0,0,ABS,0,NA,0,0,0,0,0,0,0,0,0,ARG,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,lan baldintzak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
1579,130618_011_gaia,245,$2 aldatze:n,0,0,0,0,0,NA,1,ez-burutua,0,0,0,1,0,0,0,0,0,AD.ng,1,0,0,NA,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,aldatzen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
1580,130618_011_gaia,245,¡direlako}%|,0,0,0,0,0,NA,0,NA,0,0,0,0,1,0,1,0,1,AD.lag,1,1,0,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,direlako,1,NA,NA,1,1,3,NA,NA,3,NA,NA,1.945,NA,NA,0,0,0,direlako,DIRELAKO,DIRA,PERIFRASTIKOA,INAKUSATIBOA,1,0,0,0,NOR,1,0,0,0,HAIEK,NA,,,NA,NA,INDIKATIBOA,1,0,0,ORAINALDIA,1,0,0,NA,NA,NA,1,NA,0,,,,
1581,130618_011_gaia,245,gainera,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,gainera,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
1582,130618_011_gaia,245,@æ { $2 gertatzen,0,1,1,0,0,ABS,1,ez-burutua,0,0,0,1,0,0,0,0,0,ARG,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,gertatzen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
1583,130618_011_gaia,245,! gaur egun,0,0,0,0,0,NA,0,NA,0,0,0,0,1,0,0,0,0,beste,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,2,gaur egun,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
1584,130618_011_gaia,245,$2 gertatzen,0,0,0,0,0,NA,1,ez-burutua,0,0,0,1,0,0,0,0,0,AD.ng,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,gertatzen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
1585,130618_011_gaia,245,¡ dena},0,0,0,0,0,NA,0,NA,0,0,0,0,1,0,1,0,1,AD.lag,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,dena,1,NA,NA,1,1,4,NA,NA,4,NA,NA,2.071,NA,NA,0,0,0,dena,DENA,DA,PERIFRASTIKOA,INAKUSATIBOA,1,0,0,0,NOR,1,0,0,0,HURA,NA,,,NA,NA,INDIKATIBOA,1,0,0,ORAINALDIA,1,0,0,NA,NA,NA,1,NA,0,,,,
1586,130618_011_gaia,245,¡da:,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,1,1,0,AD.Trinkoa,0,0,0,NA,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,da,1,NA,NA,1,1,1,NA,NA,2,NA,NA,0.247,NA,NA,0,0,0,da,DA,DA,TRINKOA,INAKUSATIBOA,1,0,0,0,NOR,1,0,0,0,HURA,NA,,,NA,NA,INDIKATIBOA,1,0,0,ORAINALDIA,1,0,0,NA,NA,NA,1,NA,0,,,,
1587,130618_011_gaia,245,{@æ desberdinketa *4 handiak,0,1,1,0,0,ABS,0,NA,0,0,0,0,0,0,0,0,0,ARG,1,0,1,aleg.haut,0,0,1,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,2,desberdinketa handiak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
1588,130618_011_gaia,245,¡ daukatela *2 }% |,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,1,1,0,AD.Trinkoa,1,1,1,eza,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,daukatela,1,NA,0,1,2,2,NA,NA,2,NA,NA,1.545,NA,NA,1,0,0,daukatela,DAUZKATE,DAUZKATE,TRINKOA,IRAGANKORRA,0,0,1,0,NOR-NORK,0,0,1,0,HAIEK,NA,,,NA,3P,INDIKATIBOA,1,0,0,ORAINALDIA,1,0,0,DAUKATELA eza DAUZKATE,0,1,2,NA,0,,,,
1589,130618_011_gaia,245,@æ batzuk,0,1,1,0,0,ABS,0,NA,0,0,0,0,0,0,0,0,0,ARG,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,batzuk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
1590,130618_011_gaia,245,$2 erretiratzen:,0,0,0,0,0,NA,1,ez-burutua,0,0,0,1,0,0,0,0,0,AD.ng,0,0,0,NA,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,erretiratzen,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
1591,130618_011_gaia,245,¡dira,0,0,0,0,0,NA,0,NA,0,0,0,0,1,0,1,0,1,AD.lag,0,0,0,NA,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,dira,1,NA,NA,1,1,2,NA,NA,2,NA,NA,2.456,NA,NA,0,1,0.16,dira,DIRA,DIRA,PERIFRASTIKOA,INAKUSATIBOA,1,0,0,0,NOR,1,0,0,0,HAIEK,NA,,,NA,NA,INDIKATIBOA,1,0,0,ORAINALDIA,1,0,0,NA,NA,NA,1,NA,0,,,,
1592,130618_011_gaia,245,oso:,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,oso,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
1593,130618_011_gaia,245,oso goiz edo:,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,3,oso goiz edo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
1594,130618_011_gaia,245,&ae,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
1595,130618_011_gaia,245,{ @æ gazteak,0,1,1,0,0,ABS,0,NA,0,0,0,0,0,0,0,0,0,ARG,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,gazteak,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
1596,130618_011_gaia,245,¡direnean}%,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,1,1,0,AD.Trinkoa,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,direnean,1,NA,NA,1,1,1,NA,NA,1,NA,NA,0.85,NA,NA,0,1,0.283,direnean,DIRENEAN,DIRA,TRINKOA,INAKUSATIBOA,1,0,0,0,NOR,1,0,0,0,HAIEK,NA,,,NA,NA,INDIKATIBOA,1,0,0,ORAINALDIA,1,0,0,NA,NA,NA,1,NA,0,,,,
1597,130618_011_gaia,245,eta,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,eta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
1598,130618_011_gaia,245,@? beste batzuk *2,0,1,0,0,1,ERG,0,NA,0,0,0,0,0,0,0,0,0,ARG,0,0,1,eza,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,beste batzuk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
1599,130618_011_gaia,245,ia ia,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,ia ia,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
1600,130618_011_gaia,245,&hiru:,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
1601,130618_011_gaia,245,hirurogeita hama:r urterako:,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,11,3,hirurogeita hamar urterako,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
1602,130618_011_gaia,245,itxaron,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,itxaron,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
1603,130618_011_gaia,245,$1 beharko,0,0,0,0,0,NA,1,geroa,0,0,1,0,0,0,0,0,0,AD.ng,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,beharko,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
1604,130618_011_gaia,245,¡dugu %,0,0,0,0,0,NA,0,NA,0,0,0,0,1,0,1,0,1,AD.lag,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,dugu,NA,NA,1,1,1,NA,NA,9,NA,NA,26,NA,NA,7.466,0,0,0,dugu,DUGU,DUGU,PERIFRASTIKOA,INERGATIBOA,0,1,0,0,NOR-NORK,0,0,1,0,,NA,,,NA,,INDIKATIBOA,1,0,0,ORAINALDIA,1,0,0,NA,NA,NA,2,NA,0,,,,
1605,130618_011_gaia,245,eta:,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,eta,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
1606,130618_011_gaia,245,{&lan:,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,1,0,0,NA,0,0,0,0,NA,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
1607,130618_011_gaia,245,! @æ lana,0,1,1,0,0,ABS,0,NA,0,0,0,0,0,0,0,0,0,ARG,1,0,0,NA,0,0,0,0,NA,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,2,1,lana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
1608,130618_011_gaia,245,! @æ lana,0,1,1,0,0,ABS,0,NA,0,0,0,0,0,0,0,0,0,ARG,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,lana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
1609,130618_011_gaia,245,@æ zein,0,1,1,0,0,ABS,0,NA,0,0,0,0,0,0,0,0,0,ARG,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,zein,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
1610,130618_011_gaia,245,¡den},0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,1,1,0,AD.Trinkoa,1,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,den,1,NA,NA,1,1,5,NA,NA,5,NA,NA,5.106,NA,NA,0,0,0,den,DEN,DA,TRINKOA,INAKUSATIBOA,1,0,0,0,NOR,1,0,0,0,HURA,NA,,3S,NA,NA,INDIKATIBOA,1,0,0,ORAINALDIA,1,0,0,NA,NA,NA,1,NA,0,,,,
1611,130618_011_gaia,245,@æ hori:,0,1,1,0,0,ABS,0,NA,0,0,0,0,0,0,0,0,0,ARG,0,0,0,NA,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,hori,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
1612,130618_011_gaia,245,oso arriskutsua,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,0,0,beste,0,0,0,NA,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,oso arriskutsua,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
1613,130618_011_gaia,245,$0 izan,0,0,0,0,0,NA,1,burutua,0,1,0,0,0,0,0,0,0,AD.ng,0,0,0,NA,0,0,0,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,izan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,,,,
